INDEX,NAME,DATE,VALUE
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/13,38.410
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/13,40.830
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/13,41.170
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/13,42.200
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/13,39.760
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/14,42.360
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/14,42.660
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/14,43.680
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/14,44.260
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/14,43.270
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/14,40.760
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/14,40.860
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/14,39.700
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/14,38.270
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/14,39.620
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/14,36.860
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/14,36.890
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/15,39.260
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/15,38.820
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/15,39.620
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/15,39.030
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/15,37.430
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/15,38.580
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/15,35.770
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/15,33.850
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/15,36.620
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/15,36.120
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/15,34.430
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/15,32.330
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/16,30.940
USD,SPDR EURO STOXX 50 ETF (FEZ),2/29/16,33.230
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/16,34.100
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/16,33.890
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/16,31.170
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/16,32.570
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/16,32.850
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/16,32.760
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/16,32.570
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/16,31.380
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/16,33.460
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/16,34.020
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/17,34.190
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/17,36.350
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/17,37.830
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/17,39.540
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/17,38.470
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/17,39.720
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/17,39.770
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/17,41.250
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/17,41.650
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/17,41.390
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/17,40.710
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/17,43.540
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/18,40.550
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/18,40.270
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/18,41.600
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/18,39.610
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/18,38.330
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/18,40.000
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/18,38.280
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/18,38.270
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/18,35.140
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/18,35.080
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/18,33.270
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/18,35.250
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/19,36.430
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/19,36.580
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/19,38.550
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/19,36.290
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/19,38.300
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/19,37.150
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/19,36.660
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/19,37.740
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/19,39.170
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/19,39.720
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/19,40.790
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/19,39.100
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/20,35.970
USD,SPDR EURO STOXX 50 ETF (FEZ),2/29/20,29.510
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/20,31.070
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/20,33.360
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/20,35.530
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/20,36.550
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/20,38.100
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/20,36.350
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/20,33.590
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/20,40.330
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/20,41.720
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/20,40.760
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/21,42.480
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/21,44.510
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/21,46.470
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/21,48.610
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/21,46.830
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/21,47.030
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/21,47.940
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/21,45.290
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/21,47.750
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/21,44.770
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/21,46.660
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/21,45.330
USD,SPDR EURO STOXX 50 ETF (FEZ),1/31/22,41.740
USD,SPDR EURO STOXX 50 ETF (FEZ),2/28/22,41.150
USD,SPDR EURO STOXX 50 ETF (FEZ),3/31/22,37.960
USD,SPDR EURO STOXX 50 ETF (FEZ),4/30/22,39.850
USD,SPDR EURO STOXX 50 ETF (FEZ),5/31/22,34.790
USD,SPDR EURO STOXX 50 ETF (FEZ),6/30/22,36.490
USD,SPDR EURO STOXX 50 ETF (FEZ),7/31/22,33.840
USD,SPDR EURO STOXX 50 ETF (FEZ),8/31/22,30.760
USD,SPDR EURO STOXX 50 ETF (FEZ),9/30/22,34.270
USD,SPDR EURO STOXX 50 ETF (FEZ),10/31/22,40.050
USD,SPDR EURO STOXX 50 ETF (FEZ),11/30/22,38.700
USD,SPDR EURO STOXX 50 ETF (FEZ),12/31/22,39.270
,,,
EUR,STXE 600 PR.EUR (^STOXX),12/31/03,
EUR,STXE 600 PR.EUR (^STOXX),1/31/04,
EUR,STXE 600 PR.EUR (^STOXX),2/29/04,
EUR,STXE 600 PR.EUR (^STOXX),3/31/04,
EUR,STXE 600 PR.EUR (^STOXX),4/30/04,236.930
EUR,STXE 600 PR.EUR (^STOXX),5/31/04,240.860
EUR,STXE 600 PR.EUR (^STOXX),6/30/04,236.400
EUR,STXE 600 PR.EUR (^STOXX),7/31/04,233.630
EUR,STXE 600 PR.EUR (^STOXX),8/31/04,237.740
EUR,STXE 600 PR.EUR (^STOXX),9/30/04,240.300
EUR,STXE 600 PR.EUR (^STOXX),10/31/04,246.510
EUR,STXE 600 PR.EUR (^STOXX),11/30/04,251.020
EUR,STXE 600 PR.EUR (^STOXX),12/31/04,256.850
EUR,STXE 600 PR.EUR (^STOXX),1/31/05,264.290
EUR,STXE 600 PR.EUR (^STOXX),2/28/05,262.190
EUR,STXE 600 PR.EUR (^STOXX),3/31/05,256.060
EUR,STXE 600 PR.EUR (^STOXX),4/30/05,267.290
EUR,STXE 600 PR.EUR (^STOXX),5/31/05,275.920
EUR,STXE 600 PR.EUR (^STOXX),6/30/05,285.030
EUR,STXE 600 PR.EUR (^STOXX),7/31/05,284.820
EUR,STXE 600 PR.EUR (^STOXX),8/31/05,297.400
EUR,STXE 600 PR.EUR (^STOXX),9/30/05,290.290
EUR,STXE 600 PR.EUR (^STOXX),10/31/05,299.470
EUR,STXE 600 PR.EUR (^STOXX),11/30/05,310.030
EUR,STXE 600 PR.EUR (^STOXX),12/31/05,321.040
EUR,STXE 600 PR.EUR (^STOXX),1/31/06,327.880
EUR,STXE 600 PR.EUR (^STOXX),2/28/06,334.440
EUR,STXE 600 PR.EUR (^STOXX),3/31/06,336.480
EUR,STXE 600 PR.EUR (^STOXX),4/30/06,318.860
EUR,STXE 600 PR.EUR (^STOXX),5/31/06,320.660
EUR,STXE 600 PR.EUR (^STOXX),6/30/06,326.040
EUR,STXE 600 PR.EUR (^STOXX),7/31/06,334.730
EUR,STXE 600 PR.EUR (^STOXX),8/31/06,341.430
EUR,STXE 600 PR.EUR (^STOXX),9/30/06,353.340
EUR,STXE 600 PR.EUR (^STOXX),10/31/06,351.780
EUR,STXE 600 PR.EUR (^STOXX),11/30/06,365.260
EUR,STXE 600 PR.EUR (^STOXX),12/31/06,372.720
EUR,STXE 600 PR.EUR (^STOXX),1/31/07,365.030
EUR,STXE 600 PR.EUR (^STOXX),2/28/07,374.220
EUR,STXE 600 PR.EUR (^STOXX),3/31/07,386.930
EUR,STXE 600 PR.EUR (^STOXX),4/30/07,396.740
EUR,STXE 600 PR.EUR (^STOXX),5/31/07,393.710
EUR,STXE 600 PR.EUR (^STOXX),6/30/07,380.070
EUR,STXE 600 PR.EUR (^STOXX),7/31/07,375.940
EUR,STXE 600 PR.EUR (^STOXX),8/31/07,377.860
EUR,STXE 600 PR.EUR (^STOXX),9/30/07,388.430
EUR,STXE 600 PR.EUR (^STOXX),10/31/07,370.360
EUR,STXE 600 PR.EUR (^STOXX),11/30/07,364.640
EUR,STXE 600 PR.EUR (^STOXX),12/31/07,322.160
EUR,STXE 600 PR.EUR (^STOXX),1/31/08,318.950
EUR,STXE 600 PR.EUR (^STOXX),2/29/08,305.960
EUR,STXE 600 PR.EUR (^STOXX),3/31/08,323.090
EUR,STXE 600 PR.EUR (^STOXX),4/30/08,322.120
EUR,STXE 600 PR.EUR (^STOXX),5/31/08,289.390
EUR,STXE 600 PR.EUR (^STOXX),6/30/08,283.760
EUR,STXE 600 PR.EUR (^STOXX),7/31/08,288.180
EUR,STXE 600 PR.EUR (^STOXX),8/31/08,256.050
EUR,STXE 600 PR.EUR (^STOXX),9/30/08,222.070
EUR,STXE 600 PR.EUR (^STOXX),10/31/08,206.250
EUR,STXE 600 PR.EUR (^STOXX),11/30/08,196.900
EUR,STXE 600 PR.EUR (^STOXX),12/31/08,191.230
EUR,STXE 600 PR.EUR (^STOXX),1/31/09,172.920
EUR,STXE 600 PR.EUR (^STOXX),2/28/09,176.460
EUR,STXE 600 PR.EUR (^STOXX),3/31/09,200.230
EUR,STXE 600 PR.EUR (^STOXX),4/30/09,208.210
EUR,STXE 600 PR.EUR (^STOXX),5/31/09,205.830
EUR,STXE 600 PR.EUR (^STOXX),6/30/09,224.910
EUR,STXE 600 PR.EUR (^STOXX),7/31/09,235.620
EUR,STXE 600 PR.EUR (^STOXX),8/31/09,242.470
EUR,STXE 600 PR.EUR (^STOXX),9/30/09,236.930
EUR,STXE 600 PR.EUR (^STOXX),10/31/09,239.170
EUR,STXE 600 PR.EUR (^STOXX),11/30/09,253.160
EUR,STXE 600 PR.EUR (^STOXX),12/31/09,246.960
EUR,STXE 600 PR.EUR (^STOXX),1/31/10,245.800
EUR,STXE 600 PR.EUR (^STOXX),2/28/10,263.570
EUR,STXE 600 PR.EUR (^STOXX),3/31/10,259.910
EUR,STXE 600 PR.EUR (^STOXX),4/30/10,244.970
EUR,STXE 600 PR.EUR (^STOXX),5/31/10,243.320
EUR,STXE 600 PR.EUR (^STOXX),6/30/10,255.350
EUR,STXE 600 PR.EUR (^STOXX),7/31/10,251.310
EUR,STXE 600 PR.EUR (^STOXX),8/31/10,259.720
EUR,STXE 600 PR.EUR (^STOXX),9/30/10,265.960
EUR,STXE 600 PR.EUR (^STOXX),10/31/10,261.830
EUR,STXE 600 PR.EUR (^STOXX),11/30/10,275.810
EUR,STXE 600 PR.EUR (^STOXX),12/31/10,280.050
EUR,STXE 600 PR.EUR (^STOXX),1/31/11,286.470
EUR,STXE 600 PR.EUR (^STOXX),2/28/11,275.900
EUR,STXE 600 PR.EUR (^STOXX),3/31/11,283.780
EUR,STXE 600 PR.EUR (^STOXX),4/30/11,279.050
EUR,STXE 600 PR.EUR (^STOXX),5/31/11,272.860
EUR,STXE 600 PR.EUR (^STOXX),6/30/11,265.250
EUR,STXE 600 PR.EUR (^STOXX),7/31/11,237.430
EUR,STXE 600 PR.EUR (^STOXX),8/31/11,226.180
EUR,STXE 600 PR.EUR (^STOXX),9/30/11,243.480
EUR,STXE 600 PR.EUR (^STOXX),10/31/11,240.080
EUR,STXE 600 PR.EUR (^STOXX),11/30/11,244.540
EUR,STXE 600 PR.EUR (^STOXX),12/31/11,254.410
EUR,STXE 600 PR.EUR (^STOXX),1/31/12,264.320
EUR,STXE 600 PR.EUR (^STOXX),2/29/12,263.320
EUR,STXE 600 PR.EUR (^STOXX),3/31/12,257.280
EUR,STXE 600 PR.EUR (^STOXX),4/30/12,239.730
EUR,STXE 600 PR.EUR (^STOXX),5/31/12,251.170
EUR,STXE 600 PR.EUR (^STOXX),6/30/12,261.380
EUR,STXE 600 PR.EUR (^STOXX),7/31/12,266.230
EUR,STXE 600 PR.EUR (^STOXX),8/31/12,268.480
EUR,STXE 600 PR.EUR (^STOXX),9/30/12,270.300
EUR,STXE 600 PR.EUR (^STOXX),10/31/12,275.780
EUR,STXE 600 PR.EUR (^STOXX),11/30/12,279.680
EUR,STXE 600 PR.EUR (^STOXX),12/31/12,287.220
EUR,STXE 600 PR.EUR (^STOXX),1/31/13,289.940
EUR,STXE 600 PR.EUR (^STOXX),2/28/13,293.780
EUR,STXE 600 PR.EUR (^STOXX),3/31/13,296.720
EUR,STXE 600 PR.EUR (^STOXX),4/30/13,300.880
EUR,STXE 600 PR.EUR (^STOXX),5/31/13,285.020
EUR,STXE 600 PR.EUR (^STOXX),6/30/13,299.580
EUR,STXE 600 PR.EUR (^STOXX),7/31/13,297.320
EUR,STXE 600 PR.EUR (^STOXX),8/31/13,310.460
EUR,STXE 600 PR.EUR (^STOXX),9/30/13,322.370
EUR,STXE 600 PR.EUR (^STOXX),10/31/13,325.160
EUR,STXE 600 PR.EUR (^STOXX),11/30/13,328.260
EUR,STXE 600 PR.EUR (^STOXX),12/31/13,322.520
EUR,STXE 600 PR.EUR (^STOXX),1/31/14,338.020
EUR,STXE 600 PR.EUR (^STOXX),2/28/14,334.310
EUR,STXE 600 PR.EUR (^STOXX),3/31/14,337.890
EUR,STXE 600 PR.EUR (^STOXX),4/30/14,344.240
EUR,STXE 600 PR.EUR (^STOXX),5/31/14,341.860
EUR,STXE 600 PR.EUR (^STOXX),6/30/14,335.990
EUR,STXE 600 PR.EUR (^STOXX),7/31/14,342.000
EUR,STXE 600 PR.EUR (^STOXX),8/31/14,343.080
EUR,STXE 600 PR.EUR (^STOXX),9/30/14,336.800
EUR,STXE 600 PR.EUR (^STOXX),10/31/14,347.250
EUR,STXE 600 PR.EUR (^STOXX),11/30/14,342.540
EUR,STXE 600 PR.EUR (^STOXX),12/31/14,367.050
EUR,STXE 600 PR.EUR (^STOXX),1/31/15,392.210
EUR,STXE 600 PR.EUR (^STOXX),2/28/15,397.300
EUR,STXE 600 PR.EUR (^STOXX),3/31/15,395.790
EUR,STXE 600 PR.EUR (^STOXX),4/30/15,399.870
EUR,STXE 600 PR.EUR (^STOXX),5/31/15,381.310
EUR,STXE 600 PR.EUR (^STOXX),6/30/15,396.370
EUR,STXE 600 PR.EUR (^STOXX),7/31/15,362.790
EUR,STXE 600 PR.EUR (^STOXX),8/31/15,347.770
EUR,STXE 600 PR.EUR (^STOXX),9/30/15,375.470
EUR,STXE 600 PR.EUR (^STOXX),10/31/15,385.430
EUR,STXE 600 PR.EUR (^STOXX),11/30/15,365.810
EUR,STXE 600 PR.EUR (^STOXX),12/31/15,342.270
EUR,STXE 600 PR.EUR (^STOXX),1/31/16,333.920
EUR,STXE 600 PR.EUR (^STOXX),2/29/16,337.540
EUR,STXE 600 PR.EUR (^STOXX),3/31/16,341.480
EUR,STXE 600 PR.EUR (^STOXX),4/30/16,347.450
EUR,STXE 600 PR.EUR (^STOXX),5/31/16,329.880
EUR,STXE 600 PR.EUR (^STOXX),6/30/16,341.890
EUR,STXE 600 PR.EUR (^STOXX),7/31/16,343.530
EUR,STXE 600 PR.EUR (^STOXX),8/31/16,342.920
EUR,STXE 600 PR.EUR (^STOXX),9/30/16,338.970
EUR,STXE 600 PR.EUR (^STOXX),10/31/16,341.990
EUR,STXE 600 PR.EUR (^STOXX),11/30/16,361.420
EUR,STXE 600 PR.EUR (^STOXX),12/31/16,360.120
EUR,STXE 600 PR.EUR (^STOXX),1/31/17,370.240
EUR,STXE 600 PR.EUR (^STOXX),2/28/17,381.140
EUR,STXE 600 PR.EUR (^STOXX),3/31/17,387.090
EUR,STXE 600 PR.EUR (^STOXX),4/30/17,389.990
EUR,STXE 600 PR.EUR (^STOXX),5/31/17,379.370
EUR,STXE 600 PR.EUR (^STOXX),6/30/17,377.850
EUR,STXE 600 PR.EUR (^STOXX),7/31/17,373.880
EUR,STXE 600 PR.EUR (^STOXX),8/31/17,388.160
EUR,STXE 600 PR.EUR (^STOXX),9/30/17,395.220
EUR,STXE 600 PR.EUR (^STOXX),10/31/17,386.690
EUR,STXE 600 PR.EUR (^STOXX),11/30/17,389.180
EUR,STXE 600 PR.EUR (^STOXX),12/31/17,395.460
EUR,STXE 600 PR.EUR (^STOXX),1/31/18,379.630
EUR,STXE 600 PR.EUR (^STOXX),2/28/18,370.870
EUR,STXE 600 PR.EUR (^STOXX),3/31/18,385.320
EUR,STXE 600 PR.EUR (^STOXX),4/30/18,383.060
EUR,STXE 600 PR.EUR (^STOXX),5/31/18,379.930
EUR,STXE 600 PR.EUR (^STOXX),6/30/18,391.610
EUR,STXE 600 PR.EUR (^STOXX),7/31/18,382.260
EUR,STXE 600 PR.EUR (^STOXX),8/31/18,383.180
EUR,STXE 600 PR.EUR (^STOXX),9/30/18,361.610
EUR,STXE 600 PR.EUR (^STOXX),10/31/18,357.490
EUR,STXE 600 PR.EUR (^STOXX),11/30/18,337.650
EUR,STXE 600 PR.EUR (^STOXX),12/31/18,358.670
EUR,STXE 600 PR.EUR (^STOXX),1/31/19,372.800
EUR,STXE 600 PR.EUR (^STOXX),2/28/19,379.090
EUR,STXE 600 PR.EUR (^STOXX),3/31/19,391.350
EUR,STXE 600 PR.EUR (^STOXX),4/30/19,369.060
EUR,STXE 600 PR.EUR (^STOXX),5/31/19,384.870
EUR,STXE 600 PR.EUR (^STOXX),6/30/19,385.770
EUR,STXE 600 PR.EUR (^STOXX),7/31/19,379.480
EUR,STXE 600 PR.EUR (^STOXX),8/31/19,393.150
EUR,STXE 600 PR.EUR (^STOXX),9/30/19,396.750
EUR,STXE 600 PR.EUR (^STOXX),10/31/19,407.430
EUR,STXE 600 PR.EUR (^STOXX),11/30/19,415.840
EUR,STXE 600 PR.EUR (^STOXX),12/31/19,410.710
EUR,STXE 600 PR.EUR (^STOXX),1/31/20,375.650
EUR,STXE 600 PR.EUR (^STOXX),2/29/20,320.060
EUR,STXE 600 PR.EUR (^STOXX),3/31/20,340.030
EUR,STXE 600 PR.EUR (^STOXX),4/30/20,350.360
EUR,STXE 600 PR.EUR (^STOXX),5/31/20,360.340
EUR,STXE 600 PR.EUR (^STOXX),6/30/20,356.330
EUR,STXE 600 PR.EUR (^STOXX),7/31/20,366.510
EUR,STXE 600 PR.EUR (^STOXX),8/31/20,361.090
EUR,STXE 600 PR.EUR (^STOXX),9/30/20,342.360
EUR,STXE 600 PR.EUR (^STOXX),10/31/20,389.360
EUR,STXE 600 PR.EUR (^STOXX),11/30/20,399.030
EUR,STXE 600 PR.EUR (^STOXX),12/31/20,395.850
EUR,STXE 600 PR.EUR (^STOXX),1/31/21,404.990
EUR,STXE 600 PR.EUR (^STOXX),2/28/21,429.600
EUR,STXE 600 PR.EUR (^STOXX),3/31/21,437.390
EUR,STXE 600 PR.EUR (^STOXX),4/30/21,446.760
EUR,STXE 600 PR.EUR (^STOXX),5/31/21,452.840
EUR,STXE 600 PR.EUR (^STOXX),6/30/21,461.740
EUR,STXE 600 PR.EUR (^STOXX),7/31/21,470.880
EUR,STXE 600 PR.EUR (^STOXX),8/31/21,454.810
EUR,STXE 600 PR.EUR (^STOXX),9/30/21,475.510
EUR,STXE 600 PR.EUR (^STOXX),10/31/21,462.960
EUR,STXE 600 PR.EUR (^STOXX),11/30/21,487.800
EUR,STXE 600 PR.EUR (^STOXX),12/31/21,468.880
EUR,STXE 600 PR.EUR (^STOXX),1/31/22,453.110
EUR,STXE 600 PR.EUR (^STOXX),2/28/22,455.860
EUR,STXE 600 PR.EUR (^STOXX),3/31/22,450.390
EUR,STXE 600 PR.EUR (^STOXX),4/30/22,443.350
EUR,STXE 600 PR.EUR (^STOXX),5/31/22,407.200
EUR,STXE 600 PR.EUR (^STOXX),6/30/22,438.290
EUR,STXE 600 PR.EUR (^STOXX),7/31/22,415.120
EUR,STXE 600 PR.EUR (^STOXX),8/31/22,387.850
EUR,STXE 600 PR.EUR (^STOXX),9/30/22,412.200
EUR,STXE 600 PR.EUR (^STOXX),10/31/22,440.040
EUR,STXE 600 PR.EUR (^STOXX),11/30/22,424.890
EUR,STXE 600 PR.EUR (^STOXX),12/31/22,434.180
,,,
GBP,FTSE 100,12/31/03,4476.87
GBP,FTSE 100,1/31/04,4390.68
GBP,FTSE 100,2/29/04,4492.21
GBP,FTSE 100,3/31/04,4385.67
GBP,FTSE 100,4/30/04,4489.69
GBP,FTSE 100,5/31/04,4430.69
GBP,FTSE 100,6/30/04,4464.07
GBP,FTSE 100,7/31/04,4413.08
GBP,FTSE 100,8/31/04,4459.32
GBP,FTSE 100,9/30/04,4570.77
GBP,FTSE 100,10/31/04,4624.21
GBP,FTSE 100,11/30/04,4703.18
GBP,FTSE 100,12/31/04,4814.3
GBP,FTSE 100,1/31/05,4852.31
GBP,FTSE 100,2/28/05,4968.5
GBP,FTSE 100,3/31/05,4894.37
GBP,FTSE 100,4/30/05,4801.68
GBP,FTSE 100,5/31/05,4963.97
GBP,FTSE 100,6/30/05,5113.16
GBP,FTSE 100,7/31/05,5282.3
GBP,FTSE 100,8/31/05,5296.92
GBP,FTSE 100,9/30/05,5477.71
GBP,FTSE 100,10/31/05,5317.28
GBP,FTSE 100,11/30/05,5423.17
GBP,FTSE 100,12/31/05,5618.76
GBP,FTSE 100,1/31/06,5760.26
GBP,FTSE 100,2/28/06,5791.54
GBP,FTSE 100,3/31/06,5964.57
GBP,FTSE 100,4/30/06,6023.14
GBP,FTSE 100,5/31/06,5723.81
GBP,FTSE 100,6/30/06,5833.42
GBP,FTSE 100,7/31/06,5928.33
GBP,FTSE 100,8/31/06,5906.13
GBP,FTSE 100,9/30/06,5960.81
GBP,FTSE 100,10/31/06,6129.22
GBP,FTSE 100,11/30/06,6048.85
GBP,FTSE 100,12/31/06,6220.81
GBP,FTSE 100,1/31/07,6203.09
GBP,FTSE 100,2/28/07,6171.47
GBP,FTSE 100,3/31/07,6308.03
GBP,FTSE 100,4/30/07,6449.21
GBP,FTSE 100,5/31/07,6621.45
GBP,FTSE 100,6/30/07,6607.9
GBP,FTSE 100,7/31/07,6360.11
GBP,FTSE 100,8/31/07,6303.3
GBP,FTSE 100,9/30/07,6466.79
GBP,FTSE 100,10/31/07,6721.57
GBP,FTSE 100,11/30/07,6432.45
GBP,FTSE 100,12/31/07,6456.91
GBP,FTSE 100,1/31/08,5879.78
GBP,FTSE 100,2/29/08,5884.28
GBP,FTSE 100,3/31/08,5702.11
GBP,FTSE 100,4/30/08,6087.3
GBP,FTSE 100,5/31/08,6053.5
GBP,FTSE 100,6/30/08,5625.9
GBP,FTSE 100,7/31/08,5411.9
GBP,FTSE 100,8/31/08,5636.61
GBP,FTSE 100,9/30/08,4902.45
GBP,FTSE 100,10/31/08,4377.34
GBP,FTSE 100,11/30/08,4288.01
GBP,FTSE 100,12/31/08,4434.17
GBP,FTSE 100,1/31/09,4149.64
GBP,FTSE 100,2/28/09,3830.09
GBP,FTSE 100,3/31/09,3926.14
GBP,FTSE 100,4/30/09,4243.71
GBP,FTSE 100,5/31/09,4417.94
GBP,FTSE 100,6/30/09,4249.21
GBP,FTSE 100,7/31/09,4608.36
GBP,FTSE 100,8/31/09,4908.9
GBP,FTSE 100,9/30/09,5133.9
GBP,FTSE 100,10/31/09,5044.55
GBP,FTSE 100,11/30/09,5190.68
GBP,FTSE 100,12/31/09,5412.88
GBP,FTSE 100,1/31/10,5188.52
GBP,FTSE 100,2/28/10,5354.52
GBP,FTSE 100,3/31/10,5679.64
GBP,FTSE 100,4/30/10,5553.29
GBP,FTSE 100,5/31/10,5188.43
GBP,FTSE 100,6/30/10,4916.87
GBP,FTSE 100,7/31/10,5258.02
GBP,FTSE 100,8/31/10,5225.22
GBP,FTSE 100,9/30/10,5548.62
GBP,FTSE 100,10/31/10,5675.16
GBP,FTSE 100,11/30/10,5528.27
GBP,FTSE 100,12/31/10,5899.94
GBP,FTSE 100,1/31/11,5862.94
GBP,FTSE 100,2/28/11,5994.01
GBP,FTSE 100,3/31/11,5908.76
GBP,FTSE 100,4/30/11,6069.9
GBP,FTSE 100,5/31/11,5989.99
GBP,FTSE 100,6/30/11,5945.71
GBP,FTSE 100,7/31/11,5815.19
GBP,FTSE 100,8/31/11,5394.53
GBP,FTSE 100,9/30/11,5128.48
GBP,FTSE 100,10/31/11,5544.22
GBP,FTSE 100,11/30/11,5505.42
GBP,FTSE 100,12/31/11,5572.28
GBP,FTSE 100,1/31/12,5681.61
GBP,FTSE 100,2/29/12,5871.51
GBP,FTSE 100,3/31/12,5768.45
GBP,FTSE 100,4/30/12,5737.78
GBP,FTSE 100,5/31/12,5320.86
GBP,FTSE 100,6/30/12,5571.15
GBP,FTSE 100,7/31/12,5635.28
GBP,FTSE 100,8/31/12,5711.48
GBP,FTSE 100,9/30/12,5742.07
GBP,FTSE 100,10/31/12,5782.7
